236237;6311;7
236237;6466;10
236237;7512;8
236237;9236;7
565864;102;9
565864;127;7
565864;235;8
565864;239;7
565864;514;9
565864;516;10
565864;990;9
565864;992;7
565864;1020;9
565864;2152;6
565864;2538;9
565864;2539;7
565864;2540;7
565864;2659;10
565864;4148;9
565864;4243;10
565864;4309;8
565864;4521;7
565864;4568;9
565864;4777;8
565864;5424;10
565864;5510;6
565864;5909;10
565864;6087;9
565864;6107;10
565864;6503;6
565864;7483;5
565864;8069;10
565864;8538;8
565864;8692;6
565864;8899;7
565864;9002;9
565864;9250;7
565864;9298;9
565864;9358;5
565864;9402;7
270630;2320;9
270630;2659;7
270630;5101;10
270630;5801;10
76129;7;9
76129;28;8
76129;29;8
76129;32;9
76129;66;10
76129;112;9
76129;190;9
76129;449;10
76129;673;9
76129;794;7
76129;1022;10
76129;1208;9
76129;1327;7
76129;1544;8
76129;2600;8
76129;2696;9
76129;2815;9
76129;3302;9
76129;3318;8
76129;3385;10
76129;3401;9
76129;3500;8
76129;3540;8
76129;4072;8
76129;4226;9
76129;4238;9
76129;4403;10
76129;4416;9
76129;4472;8
76129;4515;8
76129;4892;10
76129;4906;9
76129;5352;8
76129;5406;8
76129;5532;9
536060;34;10
536060;457;6
536060;621;9
536060;750;10
536060;1543;10
536060;4509;3
536060;4847;8
536060;4897;10
536060;5531;6
536060;5629;2
536060;5802;7
536060;6048;5
536060;6171;8
536060;6234;10
536060;6239;10
536060;6258;10
536060;6311;2
536060;6331;7
536060;7177;10
536060;7234;10
536060;7248;8
536060;7448;10
536060;7461;10
536060;7529;8
536060;7666;10
536060;7902;6
536060;8057;10
536060;8210;10
536060;8259;10
536060;8276;10
536060;8538;10
536060;8681;10
536060;8728;4
536060;8798;5
536060;8840;3
536060;8842;8
536060;8870;10
536060;8875;10
536060;8879;8
536060;8916;10
536060;8921;10
536060;8929;8
536060;8934;10
536060;8971;5
536060;9002;10
536060;9076;9
536060;9078;10
536060;9126;10
536060;9153;10
536060;9214;10
536060;9227;10
536060;9235;10
536060;9236;10
536060;9261;10
536060;9268;7
536060;9269;10
536060;9284;8
536060;9287;10
536060;9292;10
536060;9310;10
536060;9332;7
536060;9341;10
536060;9357;10
536060;9358;1
536060;9359;5
536060;9371;10
536060;9393;9
536060;9418;1
536060;9452;2
536060;9482;9
536060;9499;7
536060;9510;8
536060;9518;10
536060;9541;10
536060;9554;10
536060;9556;10
536060;9568;10
536060;9582;6
536060;9590;9
536060;9606;10
536060;9663;1
536060;9666;8
536060;9782;10
536060;9797;10
536060;9798;10
536060;9808;6
536060;9820;5
536060;9836;7
536060;9854;8
536060;9858;10
536060;9949;10
536060;9964;9
536060;9966;4
536060;9992;10
526117;7;9
526117;12;6
526117;19;5
526117;34;4
526117;35;3
526117;56;9
526117;74;5
526117;86;8
526117;87;5
526117;90;6
526117;92;9
526117;94;8
526117;112;8
526117;157;4
526117;161;2
526117;235;4
526117;239;7
526117;332;8
526117;594;7
526117;595;6
526117;621;5
526117;635;5
526117;636;2
526117;979;7
526117;1052;1
526117;1059;5
526117;1218;9
526117;1243;10
526117;1544;8
526117;1656;2
526117;1964;5
526117;2165;9
526117;2359;5
526117;2380;6
526117;2539;4
526117;2695;8
526117;3401;6
526117;3449;9
526117;3574;7
526117;3651;6
526117;4148;10
526117;4151;8
526117;4244;9
526117;4326;5
526117;4563;10
526117;4565;4
526117;4568;7
526117;4575;10
526117;4747;10
526117;4777;4
526117;4894;9
526117;4923;10
526117;5029;7
526117;5101;5
526117;5107;8
526117;5134;8
526117;5532;8
526117;5584;7
526117;5610;9
526117;5634;8
526117;5676;7
526117;5750;9
526117;5841;6
526117;5909;8
526117;6048;8
526117;6073;8
526117;6091;7
526117;6107;10
526117;6234;10
526117;6284;9
526117;6288;8
526117;6426;6
526117;6436;8
526117;6442;9
526117;6466;8
526117;6671;9
526117;6772;9
526117;6820;7
526117;7008;8
526117;7015;6
526117;7056;10
526117;7240;6
526117;7251;9
526117;7291;10
526117;7369;8
526117;7405;7
526117;7448;10
526117;7458;7
526117;7461;9
526117;7490;9
526117;7525;6
526117;7529;7
526117;7902;8
526117;7921;7
526117;7932;7
526117;8101;9
526117;8113;8
526117;8148;7
526117;8181;9
526117;8210;7
526117;8225;6
526117;8307;7
526117;8373;9
526117;8567;8
385944;34;6
385944;112;8
385944;191;9
385944;273;7
385944;1052;9
385944;1218;10
385944;1297;8
385944;2025;8
385944;2321;8
385944;2386;7
385944;3145;7
385944;3169;7
385944;3186;9
385944;3401;7
385944;3655;7
385944;4138;9
385944;4143;10
385944;4150;9
385944;4223;7
385944;4309;8
385944;4441;8
385944;4691;9
385944;4772;7
385944;4906;8
385944;5024;9
385944;5101;9
385944;5280;8
385944;5406;8
385944;5510;8
385944;5586;7
385944;5587;5
385944;5610;7
385944;5694;8
385944;5787;8
385944;5841;9
385944;5873;6
385944;5909;8
385944;5954;7
385944;5970;5
385944;5975;8
385944;6017;7
385944;6036;7
385944;6087;8
385944;6103;9
385944;6144;8
385944;6219;8
385944;6564;8
385944;7268;8
385944;7529;9
385944;7532;8
385944;7729;9
385944;7874;8
385944;8014;7
385944;8069;9
385944;8148;6
385944;8179;6
385944;8395;9
385944;8419;8
385944;8564;8
385944;8852;8
385944;8929;7
385944;9043;7
385944;9235;8
385944;9236;7
385944;9310;8
474233;12;7
474233;15;6
474233;17;10
474233;34;8
474233;35;10
474233;49;9
474233;90;5
474233;106;9
474233;112;10
474233;144;9
474233;193;10
474233;239;10
474233;273;10
474233;286;7
474233;330;8
474233;331;9
474233;332;7
474233;333;9
474233;336;10
474233;367;10
474233;368;10
474233;469;6
474233;638;9
474233;679;8
474233;903;9
474233;959;8
474233;1218;10
474233;1320;9
474233;1676;8
474233;2002;7
474233;2165;6
474233;2321;9
474233;2435;8
474233;2478;8
474233;2710;8
474233;2835;6
474233;2850;10
474233;2996;9
474233;3214;7
474233;3298;8
474233;3385;10
474233;3408;6
474233;3573;8
474233;3651;8
474233;3656;9
474233;4146;8
474233;4148;10
474233;4151;9
474233;4404;7
474233;4509;8
474233;4515;8
474233;4568;7
474233;4777;8
474233;4832;7
474233;4835;7
474233;4891;7
474233;4915;7
474233;4982;9
474233;5019;9
474233;5053;9
474233;5101;9
474233;5145;7
474233;5178;10
474233;5303;8
474233;5335;8
474233;5356;8
474233;5435;7
474233;5508;8
474233;5558;9
474233;5584;8
474233;5586;8
474233;5610;10
474233;5635;6
474233;5909;8
474233;5920;9
474233;6249;10
474233;6311;8
474233;6327;8
474233;6367;7
474233;6377;6
474233;6424;9
474233;6466;10
474233;6716;8
474233;6747;6
474233;6757;4
474233;6959;8
474233;7008;8
474233;7031;8
474233;7294;7
474233;7441;8
474233;7922;8
474233;7948;6
474233;8014;10
474233;8085;6
292957;7;7
292957;22;8
292957;23;8
292957;40;8
292957;112;7
292957;181;10
292957;202;8
292957;219;7
292957;231;8
292957;235;8
292957;275;8
292957;286;7
292957;303;8
292957;306;9
292957;318;7
292957;326;8
292957;331;8
292957;332;9
292957;336;8
292957;367;7
292957;368;7
292957;405;7
292957;461;8
292957;575;7
292957;603;4
292957;754;9
292957;818;7
292957;1025;8
292957;1054;9
292957;1137;9
292957;1165;4
292957;1193;8
292957;1218;10
292957;1229;8
292957;1266;7
292957;1530;6
292957;1543;9
292957;1544;7
292957;1834;7
292957;1836;8
292957;1848;7
292957;1864;7
292957;1913;10
292957;1933;7
292957;1942;6
292957;2002;8
292957;2151;7
292957;2152;5
292957;2193;7
292957;2290;9
292957;2291;9
292957;2394;4
292957;2538;8
292957;2539;8
292957;2540;3
292957;2542;8
292957;2651;7
292957;2654;8
292957;2663;7
292957;2695;8
292957;2798;6
292957;2850;8
292957;2864;7
292957;2995;8
292957;2996;8
292957;3098;4
292957;3118;4
292957;3202;7
292957;3287;7
292957;3333;5
292957;3355;7
292957;3427;7
292957;3433;8
292957;3464;8
292957;3469;9
292957;3470;8
292957;3472;8
292957;3473;8
292957;3474;7
292957;3475;7
292957;3476;6
292957;3478;8
292957;3479;7
292957;3574;7
292957;3652;8
292957;4136;5
292957;4158;7
292957;4261;7
292957;4322;1
292957;4346;5
292957;4404;9
292957;4563;9
292957;4729;8
292957;4894;7
292957;4939;7
292957;5001;7
292957;5099;9
292957;5101;8
292957;5117;3
292957;5229;6
292957;5303;8
292957;5406;8
292957;5435;7
292957;5787;8
292957;5841;9
474235;7;10
474235;12;9
474235;16;7
474235;32;8
474235;34;10
474235;35;9
474235;66;10
474235;105;8
474235;112;10
474235;154;10
474235;204;10
474235;209;10
474235;286;9
474235;303;10
474235;321;7
474235;814;9
474235;836;7
474235;896;10
474235;914;9
474235;1170;5
474235;1266;7
474235;1544;9
474235;1805;6
474235;1956;8
474235;2165;8
474235;2189;10
474235;2359;7
474235;2478;8
474235;2533;9
474235;2695;9
474235;2810;9
474235;2835;10
474235;3291;7
474235;3395;10
474235;4143;10
474235;4151;8
474235;4226;9
474235;4325;10
474235;4403;10
474235;4776;7
474235;4966;7
474235;5101;10
474235;5107;8
474235;5406;9
474235;5841;10
474235;6546;6
474235;6968;6
474235;7286;7
474235;7381;7
474235;7382;7
295990;7;6
295990;22;6
295990;32;7
295990;34;7
295990;56;9
295990;245;7
295990;449;6
295990;581;7
295990;624;8
295990;640;7
295990;642;10
295990;979;9
295990;1052;9
295990;1539;9
295990;1554;7
295990;1677;8
295990;2002;7
295990;2320;8
295990;2538;8
295990;2539;7
295990;2540;6
295990;2542;8
295990;3214;6
295990;3302;9
295990;3348;6
295990;3651;7
295990;3656;8
295990;4032;8
295990;4121;8
295990;4146;8
295990;4147;7
295990;4148;9
295990;4214;10
295990;4226;8
295990;4238;8
295990;4309;7
295990;4521;9
295990;4574;7
295990;4596;8
295990;4691;10
295990;4891;7
295990;4906;10
295990;4915;8
295990;4917;8
295990;5025;4
295990;5053;9
295990;5083;9
295990;5101;8
295990;5212;8
295990;5235;7
295990;5273;4
295990;5435;8
295990;5457;8
295990;5533;6
295990;5535;9
295990;5570;8
295990;5576;7
295990;5630;6
295990;5722;7
295990;5787;9
295990;5830;8
295990;5842;8
295990;6031;7
295990;6156;8
128323;7;10
128323;12;10
128323;17;10
128323;23;10
128323;29;9
128323;32;10
128323;53;10
128323;66;10
128323;92;10
128323;94;10
128323;144;10
128323;149;9
128323;161;10
128323;219;10
128323;239;10
128323;251;10
128323;256;10
128323;273;10
128323;312;10
128323;318;8
128323;439;10
128323;490;9
128323;621;10
128323;635;10
128323;750;10
128323;753;10
128323;794;10
128323;837;10
128323;903;10
128323;959;10
128323;1054;10
128323;1084;10
128323;1218;10
128323;1268;9
128323;1320;10
128323;1456;10
128323;1540;10
128323;1544;10
128323;2169;10
128323;2321;10
128323;2418;10
128323;2694;10
128323;2784;10
128323;2810;10
128323;2815;10
128323;2832;10
128323;3030;10
128323;3067;9
128323;3121;10
128323;3145;10
128323;3291;10
128323;3321;10
128323;3401;10
128323;3500;10
128323;3573;10
128323;3651;10
128323;3655;10
128323;4123;10
128323;4141;9
128323;4143;10
128323;4148;10
128323;4151;10
128323;4326;10
128323;4563;10
128323;4638;10
128323;5113;10
128323;5117;9
128323;5178;10
128323;5273;10
128323;5419;9
128323;5630;10
528918;92;8
528918;102;9
528918;112;10
528918;161;7
528918;199;7
528918;323;8
528918;621;9
528918;638;7
528918;640;9
528918;959;9
528918;1052;8
528918;2369;8
528918;2695;9
528918;3348;9
528918;4121;8
528918;4148;9
528918;4238;7
528918;4568;7
528918;4574;9
528918;4691;10
528918;4729;8
528918;4832;9
528918;4891;9
528918;4919;8
528918;5053;10
528918;5280;6
528918;5406;10
528918;5534;8
528918;5558;10
528918;5584;8
528918;6107;10
528918;6169;9
528918;6238;7
528918;6258;9
528918;6424;8
528918;6613;9
528918;6780;7
528918;7008;9
528918;7206;7
528918;7512;9
528918;8102;9
528918;8141;9
528918;8148;9
528918;8160;9
528918;8211;9
528918;8364;8
528918;8421;7
528918;8480;8
528918;8691;8
528918;8832;8
528918;8880;9
528918;8885;10
528918;8890;10
528918;8943;8
528918;9042;8
528918;9589;9
528918;9606;8
528918;9858;8
613674;8655;10
174796;7;7
174796;17;7
174796;23;10
174796;26;10
174796;30;9
174796;34;10
174796;39;10
174796;84;10
174796;92;10
174796;94;8
174796;95;10
174796;102;9
174796;112;10
174796;161;6
174796;168;8
174796;209;9
174796;226;7
174796;245;8
174796;251;8
174796;286;7
174796;287;10
174796;312;10
174796;327;7
174796;371;8
174796;429;8
174796;439;9
174796;465;5
174796;466;7
174796;481;8
174796;502;7
174796;583;6
174796;621;7
174796;679;9
174796;750;7
174796;787;8
174796;1015;7
174796;1054;10
174796;1208;7
174796;1218;10
174796;1297;9
174796;1479;2
174796;1677;9
174796;2172;7
174796;2536;6
174796;2596;6
174796;2599;5
174796;2694;7
174796;2733;10
174796;2815;10
174796;3145;9
174796;3318;9
174796;3401;7
174796;3442;7
174796;4120;4
174796;4151;8
174796;4223;9
174796;4238;10
174796;4621;3
174796;4691;7
174796;5101;7
174796;5113;10
174796;5678;9
174796;5941;7
174796;6048;9
174796;6103;6
174796;6295;8
174796;6303;5
174796;6384;10
174796;6818;3
174796;7019;8
174796;7258;7
174796;7369;7
174796;7405;7
174796;7406;10
174796;8073;5
